order_id,order_date,store_id,customer_id,channel,payment_method,order_status
O0000428,22-02-2024,S032,C00099,Online,Cash,Completed
O0000429,29-01-2023,S015,C01192,In-Store,Wallet,Completed
O0000430,11-11-2023,S022,C00730,Online,Card,Cancelled
O0000431,05-07-2025,S022,C00742,In-Store,Cash,Completed
O0000432,25-01-2024,S040,C01060,Online,Card,Cancelled
O0000433,26-03-2023,S014,C00589,Online,Card,Completed
O0000434,02-03-2025,S016,C00037,In-Store,Cash,Returned
O0000435,02-08-2023,S031,C00160,Online,Cash,Completed
O0000436,22-01-2024,S026,C01137,In-Store,Card,Completed
O0000437,05-01-2023,S013,C01185,Online,Card,Returned
O0000438,21-10-2024,S014,C00101,In-Store,Cash,Returned
O0000439,03-05-2024,S034,C00822,Online,Cash,Completed
O0000440,08-08-2025,S034,C00793,Online,Card,Returned
O0000441,02-01-2024,S006,C00199,Click&Collect,Card,Completed
O0000442,13-08-2023,S016,C00945,Online,Wallet,Returned
O0000443,01-07-2023,S031,C00552,Click&Collect,Wallet,Returned
O0000444,08-08-2023,S005,C00277,Online,Wallet,Cancelled
O0000445,09-05-2024,S008,C00673,Online,Wallet,Returned
O0000446,06-04-2023,S007,C01087,Click&Collect,Card,Cancelled
O0000447,16-03-2024,S022,C00261,In-Store,Wallet,Cancelled
O0000448,25-07-2025,S019,C00743,Online,Cash,Completed
O0000449,21-04-2025,S013,C00879,Online,Card,Cancelled
O0000450,29-11-2024,S006,C00751,Online,Card,Completed
O0000451,05-09-2025,S026,C00781,Online,Cash,Completed
O0000452,05-05-2025,S033,C00871,Click&Collect,Card,Cancelled
O0000453,16-12-2024,S009,C00281,Click&Collect,Card,Completed
O0000454,03-08-2025,S027,C00122,Online,Wallet,Completed
O0000455,17-05-2023,S032,C01188,Online,Card,Returned
O0000456,15-06-2025,S023,C00384,In-Store,Wallet,Returned
O0000457,20-11-2023,S023,C01139,Click&Collect,Cash,Completed
O0000458,14-03-2025,S007,C00323,Online,Card,Returned
O0000459,27-09-2025,S039,C00319,Click&Collect,Card,Cancelled
O0000460,27-06-2024,S039,C00030,Online,Wallet,Returned
O0000461,08-04-2023,S029,C00531,Click&Collect,Wallet,Cancelled
O0000462,10-02-2024,S037,C01134,Click&Collect,Card,Returned
O0000463,21-03-2024,S025,C01074,In-Store,Wallet,Returned
O0000464,23-10-2025,S027,C00366,In-Store,Wallet,Returned
O0000465,29-10-2025,S034,C00488,Online,Wallet,Cancelled
O0000466,15-09-2024,S002,C00804,Click&Collect,Cash,Completed
O0000467,07-11-2025,S009,C01146,Click&Collect,Card,Completed
O0000468,23-04-2024,S009,C00725,Click&Collect,Card,Cancelled
O0000469,26-03-2024,S026,C00241,Click&Collect,Cash,Returned
O0000470,05-07-2025,S010,C00428,Online,Wallet,Completed
O0000471,01-01-2025,S016,C00869,In-Store,Card,Returned
O0000472,26-07-2024,S020,C00029,In-Store,Cash,Completed
O0000473,15-05-2024,S030,C00720,Online,Cash,Returned
O0000474,12-02-2025,S021,C00924,Click&Collect,Card,Completed
O0000475,05-04-2025,S001,C00416,Online,Cash,Completed
O0000476,21-06-2024,S028,C00647,In-Store,Cash,Returned
O0000477,04-02-2023,S018,C00862,Online,Cash,Completed
O0000478,22-04-2023,S005,C00715,Click&Collect,Wallet,Completed
O0000479,07-06-2023,S027,C00030,Online,Card,Completed
O0000480,21-05-2024,S011,C00703,In-Store,Wallet,Completed
O0000481,04-11-2024,S019,C00278,In-Store,Card,Completed
O0000482,30-05-2025,S039,C00888,Online,Wallet,Returned
O0000483,12-09-2023,S010,C00314,Click&Collect,Card,Returned
O0000484,12-05-2025,S036,C01174,Online,Cash,Cancelled
O0000485,30-12-2024,S019,C00141,In-Store,Card,Completed
O0000486,26-02-2023,S038,C01069,Online,Wallet,Completed
O0000487,20-01-2024,S034,C00041,In-Store,Card,Cancelled
O0000488,28-11-2023,S034,C00820,Online,Cash,Completed
O0000489,29-08-2025,S009,C00424,Click&Collect,Wallet,Returned
O0000490,06-10-2025,S032,C00235,In-Store,Cash,Returned
O0000491,16-06-2025,S015,C00262,In-Store,Card,Completed
O0000492,01-08-2024,S037,C00047,Click&Collect,Card,Cancelled
O0000493,24-06-2024,S040,C00160,In-Store,Card,Completed
O0000494,08-12-2023,S025,C00471,Click&Collect,Card,Completed
O0000495,27-04-2025,S037,C00189,Click&Collect,Wallet,Completed
O0000496,05-04-2023,S022,C01162,Online,Wallet,Returned
O0000497,25-10-2023,S002,C00992,Online,Wallet,Returned
O0000498,29-05-2023,S035,C00567,Click&Collect,Cash,Returned
O0000499,25-06-2024,S022,C00114,Click&Collect,Cash,Completed
O0000500,25-11-2023,S002,C01184,Online,Wallet,Completed
O0000501,05-08-2023,S003,C00870,Online,Wallet,Cancelled
O0000502,17-02-2024,S029,C00220,Online,Wallet,Completed
O0000503,01-08-2025,S037,C00065,In-Store,Card,Returned
O0000504,03-09-2024,S028,C00744,In-Store,Wallet,Cancelled
O0000505,21-06-2025,S018,C00049,In-Store,Cash,Completed
O0000506,28-09-2025,S013,C00738,Online,Wallet,Completed
O0000507,15-09-2025,S017,C00531,In-Store,Wallet,Returned
O0000508,20-01-2024,S013,C01057,Click&Collect,Card,Returned
O0000509,19-08-2025,S011,C00459,In-Store,Cash,Cancelled
O0000510,23-09-2025,S006,C00538,In-Store,Cash,Returned
O0000511,17-11-2025,S023,C00655,Online,Card,Cancelled
O0000512,20-01-2024,S009,C01180,In-Store,Cash,Cancelled
O0000513,08-09-2023,S006,C00844,Click&Collect,Cash,Cancelled
O0000514,02-10-2024,S012,C00804,Online,Card,Returned
O0000515,18-10-2025,S032,C00372,In-Store,Wallet,Cancelled
O0000516,14-09-2025,S023,C00580,Online,Card,Cancelled
O0000517,18-09-2024,S020,C00234,In-Store,Wallet,Completed
O0000518,13-06-2023,S024,C00470,Click&Collect,Wallet,Returned
O0000519,08-04-2024,S023,C00987,Click&Collect,Cash,Returned
O0000520,21-02-2025,S020,C00120,In-Store,Wallet,Completed
O0000521,06-09-2024,S034,C00199,In-Store,Card,Returned
O0000522,14-01-2024,S030,C00703,Click&Collect,Cash,Returned
O0000523,11-01-2024,S008,C00959,Click&Collect,Wallet,Cancelled
O0000524,07-03-2023,S033,C01171,In-Store,Card,Completed
O0000525,13-11-2023,S008,C00705,Online,Card,Cancelled
O0000526,03-01-2025,S004,C00789,In-Store,Card,Cancelled
O0000527,22-09-2023,S017,C00348,Online,Card,Returned
O0000528,24-12-2025,S016,C00492,Click&Collect,Wallet,Completed
O0000529,01-04-2023,S032,C00378,Online,Card,Completed
O0000530,07-10-2024,S028,C00131,Online,Wallet,Returned
O0000531,28-06-2024,S003,C00445,Click&Collect,Cash,Returned
O0000532,02-07-2025,S020,C00262,Online,Card,Returned
O0000533,30-08-2025,S032,C00710,Click&Collect,Cash,Cancelled
O0000534,18-08-2024,S030,C00905,Click&Collect,Cash,Returned
O0000535,21-11-2024,S021,C01176,Click&Collect,Wallet,Returned
O0000536,05-02-2025,S025,C01057,In-Store,Wallet,Completed
O0000537,24-07-2024,S023,C00382,In-Store,Card,Completed
O0000538,22-07-2023,S010,C01127,Click&Collect,Wallet,Returned
O0000539,14-04-2024,S023,C01131,Online,Cash,Completed
O0000540,22-09-2023,S028,C00605,In-Store,Wallet,Completed
O0000541,23-05-2024,S003,C00247,In-Store,Cash,Cancelled
O0000542,05-11-2024,S028,C00934,Online,Card,Returned
O0000543,18-08-2023,S010,C00136,In-Store,Cash,Cancelled
O0000544,01-10-2023,S001,C00434,In-Store,Wallet,Completed
O0000545,20-06-2025,S031,C00639,Online,Wallet,Completed
O0000546,18-02-2024,S016,C01037,Online,Wallet,Returned
O0000547,06-08-2023,S017,C01172,In-Store,Wallet,Cancelled
O0000548,20-02-2025,S025,C00982,In-Store,Cash,Completed
O0000549,24-02-2025,S023,C00582,Click&Collect,Card,Completed
O0000550,24-06-2025,S025,C00102,Online,Card,Returned
O0000551,12-04-2025,S038,C00960,Online,Wallet,Completed
O0000552,23-12-2025,S027,C01029,In-Store,Cash,Cancelled
O0000553,22-09-2024,S002,C00568,Click&Collect,Wallet,Completed
O0000554,11-11-2023,S009,C00665,In-Store,Wallet,Completed
O0000555,03-08-2025,S018,C01021,In-Store,Cash,Returned
O0000556,18-10-2023,S019,C00159,Click&Collect,Card,Cancelled
O0000557,15-11-2023,S015,C00976,Online,Wallet,Cancelled
O0000558,27-06-2025,S008,C00616,Click&Collect,Wallet,Completed
O0000559,24-08-2025,S005,C00824,Online,Cash,Cancelled
O0000560,07-01-2024,S006,C00229,Online,Card,Cancelled
O0000561,10-03-2025,S039,C00739,In-Store,Wallet,Returned
O0000562,07-10-2025,S016,C00322,Online,Wallet,Completed
O0000563,25-05-2025,S039,C00622,Click&Collect,Wallet,Returned
O0000564,06-01-2023,S014,C00630,Click&Collect,Cash,Returned
O0000565,29-12-2024,S013,C01149,In-Store,Wallet,Cancelled
O0000566,06-07-2023,S020,C00805,Click&Collect,Wallet,Completed
O0000567,16-07-2025,S038,C00669,Online,Card,Cancelled
O0000568,15-03-2023,S023,C00483,In-Store,Card,Completed
O0000569,24-12-2025,S002,C00405,Online,Wallet,Cancelled
O0000570,14-07-2023,S011,C00783,In-Store,Card,Returned
O0000571,05-04-2024,S040,C01059,Click&Collect,Card,Returned
O0000572,14-09-2023,S007,C00687,Click&Collect,Cash,Returned
O0000573,11-06-2025,S034,C00793,In-Store,Wallet,Cancelled
O0000574,07-03-2024,S038,C00394,Click&Collect,Wallet,Completed
O0000575,27-03-2025,S009,C00670,In-Store,Card,Completed
O0000576,15-03-2023,S023,C00687,In-Store,Card,Cancelled
O0000577,11-05-2024,S024,C00819,Online,Cash,Completed
O0000578,25-09-2025,S032,C00380,Click&Collect,Wallet,Completed
O0000579,12-10-2025,S032,C00419,Click&Collect,Wallet,Cancelled
O0000580,17-08-2023,S003,C00432,Click&Collect,Wallet,Cancelled
O0000581,08-03-2024,S013,C00506,In-Store,Cash,Returned
O0000582,24-03-2024,S038,C00351,In-Store,Card,Cancelled
O0000583,11-09-2024,S015,C00235,Online,Cash,Returned
O0000584,11-08-2024,S010,C00601,In-Store,Wallet,Cancelled
O0000585,27-04-2023,S026,C01027,In-Store,Cash,Completed
O0000586,15-04-2025,S008,C00039,Click&Collect,Card,Completed
O0000587,05-09-2023,S006,C00799,Click&Collect,Cash,Returned
O0000588,12-12-2023,S032,C00980,Click&Collect,Card,Returned
O0000589,10-07-2025,S005,C00990,Click&Collect,Wallet,Completed
O0000590,25-01-2025,S036,C01024,Online,Cash,Completed
O0000591,10-03-2024,S010,C00381,Click&Collect,Wallet,Completed
O0000592,27-09-2025,S005,C00122,Online,Cash,Cancelled
O0000593,07-03-2024,S030,C01195,In-Store,Cash,Cancelled
O0000594,11-09-2024,S008,C00840,Click&Collect,Cash,Completed
O0000595,27-09-2023,S015,C00429,In-Store,Wallet,Cancelled
O0000596,20-07-2023,S015,C01023,Click&Collect,Card,Cancelled
O0000597,22-06-2024,S021,C00425,In-Store,Cash,Cancelled
O0000598,09-09-2024,S019,C00900,Click&Collect,Wallet,Completed
O0000599,02-06-2025,S008,C01153,In-Store,Wallet,Completed
O0000600,04-03-2024,S010,C00922,Click&Collect,Card,Completed
O0000601,08-09-2025,S008,C00787,Online,Wallet,Returned
O0000602,27-10-2024,S003,C00230,In-Store,Wallet,Completed
O0000603,18-03-2023,S027,C01121,Click&Collect,Cash,Completed
O0000604,21-03-2025,S019,C00511,In-Store,Card,Returned
O0000605,22-09-2024,S005,C00748,Click&Collect,Cash,Completed
O0000606,02-03-2024,S014,C00735,In-Store,Wallet,Completed
O0000607,27-05-2024,S027,C00296,Online,Card,Completed
O0000608,27-11-2023,S012,C00724,In-Store,Card,Completed
O0000609,04-11-2024,S017,C00469,Online,Wallet,Returned
O0000610,13-09-2024,S030,C00420,In-Store,Cash,Completed
O0000611,05-05-2024,S027,C01031,Online,Card,Completed
O0000612,09-11-2023,S029,C00867,Click&Collect,Wallet,Completed
O0000613,12-03-2024,S016,C00588,In-Store,Card,Completed
O0000614,29-06-2024,S020,C00023,Click&Collect,Wallet,Completed
O0000615,01-06-2024,S034,C00851,In-Store,Cash,Completed
O0000616,05-12-2023,S035,C00886,Click&Collect,Wallet,Completed
O0000617,29-09-2024,S003,C00200,In-Store,Wallet,Completed
O0000618,06-09-2023,S034,C00909,Online,Card,Completed
O0000619,03-07-2024,S036,C00480,In-Store,Wallet,Cancelled
O0000620,14-05-2023,S038,C00880,Online,Cash,Returned
O0000621,01-06-2024,S011,C01008,Click&Collect,Card,Completed
O0000622,09-05-2025,S021,C00841,Click&Collect,Cash,Cancelled
O0000623,15-06-2025,S002,C01130,Online,Card,Returned
O0000624,31-01-2025,S005,C00092,Online,Wallet,Returned
O0000625,28-03-2025,S023,C00390,Click&Collect,Card,Completed
O0000626,14-03-2023,S009,C00072,Click&Collect,Cash,Completed
O0000627,10-01-2024,S009,C00208,Click&Collect,Cash,Completed
O0000628,18-12-2024,S012,C00449,In-Store,Card,Returned
O0000629,27-05-2025,S019,C00029,In-Store,Wallet,Completed
O0000630,30-09-2024,S007,C00476,Online,Card,Completed
O0000631,24-07-2025,S033,C00153,Online,Wallet,Cancelled
O0000632,27-10-2023,S027,C00136,In-Store,Cash,Completed
O0000633,18-06-2023,S032,C01003,Click&Collect,Cash,Cancelled
O0000634,05-04-2023,S038,C00893,Online,Cash,Completed
O0000635,30-09-2024,S025,C00547,In-Store,Cash,Cancelled
O0000636,30-12-2024,S015,C00681,In-Store,Wallet,Completed
O0000637,09-11-2023,S040,C00350,Online,Cash,Completed
O0000638,08-05-2025,S023,C00583,In-Store,Cash,Returned
O0000639,21-03-2025,S019,C00931,Online,Wallet,Returned
O0000640,30-01-2024,S017,C00626,Click&Collect,Cash,Completed
O0000641,19-09-2023,S002,C00953,Click&Collect,Cash,Cancelled
O0000642,24-03-2025,S039,C00582,Click&Collect,Cash,Cancelled
O0000643,05-01-2025,S033,C00435,Online,Card,Completed
O0000644,07-07-2023,S028,C01074,In-Store,Card,Cancelled
O0000645,07-10-2023,S009,C01082,In-Store,Card,Completed
O0000646,16-06-2024,S038,C00275,In-Store,Card,Cancelled
O0000647,14-07-2024,S008,C00556,Click&Collect,Cash,Completed
O0000648,01-07-2023,S010,C00927,Click&Collect,Card,Cancelled
O0000649,05-11-2025,S003,C00314,In-Store,Cash,Cancelled
O0000650,01-03-2024,S012,C00899,In-Store,Wallet,Cancelled
O0000651,22-02-2024,S014,C01080,In-Store,Wallet,Completed
O0000652,08-03-2023,S032,C00284,In-Store,Cash,Completed
O0000653,17-08-2025,S014,C00184,In-Store,Card,Completed
O0000654,15-09-2023,S039,C01134,Click&Collect,Wallet,Completed
O0000655,17-12-2025,S013,C01196,In-Store,Wallet,Returned
O0000656,27-06-2024,S021,C01031,In-Store,Wallet,Returned
O0000657,16-08-2025,S024,C00736,Online,Wallet,Completed
O0000658,16-07-2023,S034,C00103,Online,Card,Completed
O0000659,01-07-2023,S031,C01099,Online,Cash,Completed
O0000660,28-05-2025,S035,C00239,In-Store,Cash,Returned
O0000661,17-06-2025,S038,C00215,Online,Card,Completed
O0000662,18-08-2024,S005,C00861,In-Store,Cash,Cancelled
O0000663,05-02-2023,S004,C00467,In-Store,Card,Returned
O0000664,31-10-2025,S018,C01042,Click&Collect,Card,Returned
O0000665,07-03-2024,S007,C01048,Online,Cash,Completed
O0000666,22-10-2025,S020,C00967,In-Store,Cash,Cancelled
O0000667,12-08-2025,S024,C01005,In-Store,Card,Returned
O0000668,22-07-2025,S012,C00656,Click&Collect,Wallet,Cancelled
O0000669,24-01-2025,S004,C01047,Online,Wallet,Completed
O0000670,07-01-2025,S039,C01099,In-Store,Card,Returned
O0000671,06-08-2024,S015,C00337,In-Store,Wallet,Returned
O0000672,28-01-2023,S034,C00511,Online,Wallet,Cancelled
O0000673,01-03-2024,S025,C00742,Online,Wallet,Returned
O0000674,11-03-2025,S027,C01032,In-Store,Wallet,Completed
O0000675,09-06-2025,S032,C00468,In-Store,Wallet,Returned
O0000676,05-09-2024,S011,C00313,Online,Cash,Completed
O0000677,16-02-2025,S009,C00385,Click&Collect,Card,Returned
O0000678,24-01-2023,S040,C00960,Click&Collect,Wallet,Completed
O0000679,28-05-2024,S027,C00625,Online,Wallet,Completed
O0000680,10-07-2024,S012,C00306,Online,Cash,Cancelled
O0000681,05-09-2025,S026,C00859,Click&Collect,Cash,Cancelled
O0000682,07-12-2023,S016,C00793,Online,Cash,Completed
O0000683,10-09-2023,S035,C00623,In-Store,Card,Returned
O0000684,22-01-2024,S021,C00744,Online,Card,Completed
O0000685,06-07-2023,S013,C00277,Online,Card,Completed
O0000686,04-09-2024,S028,C00220,Click&Collect,Cash,Cancelled
O0000687,05-12-2024,S031,C00969,Online,Cash,Returned
O0000688,28-05-2025,S015,C00817,Online,Cash,Completed
O0000689,01-12-2025,S031,C01174,Online,Cash,Completed
O0000690,22-03-2023,S010,C01127,Online,Wallet,Completed
O0000691,28-09-2023,S010,C00436,Click&Collect,Card,Cancelled
O0000692,26-11-2023,S034,C00556,In-Store,Card,Cancelled
O0000693,01-10-2023,S025,C01020,Online,Cash,Completed
O0000694,25-06-2025,S002,C00005,Online,Wallet,Completed
O0000695,02-06-2023,S028,C01037,Click&Collect,Wallet,Returned
O0000696,02-02-2023,S013,C00202,In-Store,Card,Cancelled
O0000697,01-08-2025,S011,C00313,Click&Collect,Cash,Cancelled
O0000698,19-11-2025,S017,C00579,Click&Collect,Wallet,Cancelled
O0000699,06-09-2023,S019,C00847,In-Store,Card,Returned
O0000700,31-12-2023,S036,C00425,In-Store,Cash,Returned
O0000701,05-07-2024,S018,C01127,Click&Collect,Cash,Completed
O0000702,30-07-2024,S012,C00940,In-Store,Card,Completed
O0000703,21-12-2025,S031,C00888,Online,Cash,Cancelled
O0000704,18-03-2024,S022,C00928,Click&Collect,Wallet,Completed
O0000705,14-01-2023,S001,C00037,Click&Collect,Wallet,Returned
O0000706,08-04-2024,S026,C00988,In-Store,Cash,Completed
O0000707,01-09-2024,S021,C00726,Online,Cash,Completed
O0000708,20-07-2024,S023,C00224,In-Store,Wallet,Cancelled
O0000709,15-07-2024,S008,C00935,In-Store,Card,Completed
O0000710,08-10-2025,S020,C00127,Online,Cash,Completed
O0000711,03-06-2025,S026,C00742,Online,Card,Completed
O0000712,03-10-2023,S028,C00684,Click&Collect,Cash,Completed
O0000713,25-01-2024,S028,C00035,Click&Collect,Card,Completed
O0000714,01-01-2025,S040,C00450,Click&Collect,Card,Cancelled
O0000715,25-03-2024,S021,C00145,In-Store,Wallet,Completed
O0000716,14-04-2024,S018,C01136,Click&Collect,Wallet,Returned
O0000717,04-07-2023,S022,C00962,In-Store,Card,Cancelled
O0000718,06-10-2023,S014,C01196,Online,Card,Cancelled
O0000719,22-03-2025,S013,C00586,Click&Collect,Wallet,Completed
O0000720,12-07-2025,S028,C00395,In-Store,Wallet,Returned
O0000721,10-05-2025,S013,C01150,Online,Cash,Returned
O0000722,04-12-2023,S030,C00369,Online,Wallet,Returned
O0000723,30-05-2023,S030,C00498,Click&Collect,Wallet,Returned
O0000724,25-06-2023,S039,C00161,Online,Wallet,Completed
O0000725,07-03-2024,S006,C00987,In-Store,Card,Cancelled
O0000726,21-07-2024,S015,C00144,In-Store,Cash,Returned
O0000727,05-09-2025,S031,C00043,Click&Collect,Card,Completed
O0000728,12-09-2025,S018,C01000,Click&Collect,Card,Completed
O0000729,03-01-2023,S027,C01010,In-Store,Cash,Completed
O0000730,14-02-2025,S030,C01025,In-Store,Wallet,Returned
O0000731,24-11-2023,S036,C01031,Click&Collect,Cash,Cancelled
O0000732,05-08-2023,S010,C00171,Click&Collect,Card,Completed
O0000733,31-08-2024,S011,C00435,Click&Collect,Cash,Cancelled
O0000734,07-02-2023,S019,C00919,Click&Collect,Cash,Returned
O0000735,02-01-2024,S021,C00372,In-Store,Wallet,Cancelled
O0000736,28-08-2024,S037,C00934,In-Store,Card,Completed
O0000737,26-10-2023,S002,C01092,Click&Collect,Wallet,Completed
O0000738,12-10-2024,S010,C01154,Online,Wallet,Completed
O0000739,19-05-2024,S037,C00934,Click&Collect,Cash,Cancelled
O0000740,26-05-2025,S025,C00957,In-Store,Wallet,Cancelled
O0000741,18-07-2023,S028,C00718,Click&Collect,Card,Returned
O0000742,04-03-2023,S010,C00094,In-Store,Cash,Cancelled
O0000743,03-08-2024,S025,C00524,Click&Collect,Card,Completed
O0000744,09-10-2023,S015,C01144,Click&Collect,Card,Completed
O0000745,13-02-2025,S030,C01095,Click&Collect,Wallet,Cancelled
O0000746,13-04-2023,S004,C00287,Click&Collect,Wallet,Cancelled
O0000747,22-09-2024,S012,C00897,Online,Card,Completed
O0000748,20-12-2025,S026,C00369,In-Store,Card,Completed
O0000749,13-04-2023,S025,C00501,Click&Collect,Card,Completed
O0000750,27-11-2023,S034,C00779,In-Store,Card,Completed
O0000751,14-07-2025,S033,C00597,In-Store,Wallet,Cancelled
O0000752,07-08-2024,S001,C00726,In-Store,Card,Returned
O0000753,11-07-2023,S004,C00119,Online,Card,Cancelled
O0000754,22-08-2023,S015,C00357,In-Store,Wallet,Completed
O0000755,18-04-2025,S039,C00973,Online,Wallet,Cancelled
O0000756,01-08-2025,S020,C00744,Online,Wallet,Returned
O0000757,31-01-2024,S036,C01011,Online,Card,Completed
O0000758,03-06-2024,S003,C01159,Online,Card,Cancelled
O0000759,07-05-2025,S039,C00427,Click&Collect,Cash,Completed
O0000760,13-07-2023,S003,C00318,Online,Cash,Completed
O0000761,15-08-2023,S033,C00372,Click&Collect,Card,Cancelled
O0000762,28-04-2025,S036,C00687,Online,Cash,Completed
O0000763,24-07-2023,S012,C00303,Click&Collect,Wallet,Cancelled
O0000764,24-04-2025,S013,C00469,In-Store,Wallet,Returned
O0000765,28-06-2024,S024,C00209,Online,Card,Cancelled
O0000766,21-12-2025,S029,C00463,Online,Card,Completed
O0000767,06-02-2023,S005,C01138,Online,Card,Returned
O0000768,02-11-2025,S010,C00509,In-Store,Wallet,Completed
O0000769,04-09-2023,S031,C00911,Online,Wallet,Completed
